,summary,Sommer,Herbst,Frühling,Winter,word
restaurant+s hobby+koch+e,2.18736354653535,-0.11614632505077611,0.5040405082613039,-0.02867711771917005,-0.22484047447264216,restaurant+s hobby+koch+e
kreativ,2.182970311740341,-0.11413584419632632,0.49894463601207417,-0.026666636864720213,-0.22282999361819228,kreativ
hobby+koch+e kreativ,2.182970311740341,-0.11413584419632632,0.49894463601207417,-0.026666636864720213,-0.22282999361819228,hobby+koch+e kreativ
Bärlauch-Pierogi,2.1795462091779334,-0.11256606067842576,0.49494047070163866,-0.0250968533468197,-0.2212602101002919,Bärlauch-Pierogi
kreativ bärlauch-pierogi,2.1795462091779334,-0.11256606067842576,0.49494047070163866,-0.0250968533468197,-0.2212602101002919,kreativ bärlauch-pierogi
Bärlauch-Omelett,2.1731138058144492,-0.10961043904753531,0.4873403068382255,-0.022141231715929265,-0.21830458846940132,Bärlauch-Omelett
bärlauch-pierogi bärlauch-omelett,2.1731138058144492,-0.10961043904753531,0.4873403068382255,-0.022141231715929265,-0.21830458846940132,bärlauch-pierogi bärlauch-omelett
+40,2.383725378207348,0.15596062313610706,0.38393923286678955,-0.11464470800469609,-0.3108080647581682,+40
bärlauch-omelett +40,2.166543961557652,-0.10658261997600273,0.47947052822708885,-0.019113412644396584,-0.2152767693978687,bärlauch-omelett +40
+40 chars,2.165295718762165,-0.10600630925254406,0.4779628483742701,-0.01853710192093811,-0.21470045867441015,+40 chars
Kalesnikava,2.5444401543022144,-0.26736001361392864,-0.1736236460863572,-0.1798908062823225,0.26213024460089196,Kalesnikava
maria kalesnikava,2.5444401543022144,-0.26736001361392864,-0.1736236460863572,-0.1798908062823225,0.26213024460089196,maria kalesnikava
kalesnikava berlin,2.2698925938357153,-0.15318188135649832,-0.059445513828927064,-0.06571267402489239,0.13808643944874963,kalesnikava berlin
eindeutige,2.2918136845242474,-0.16279287254721275,-0.06905650501964125,-0.07532366521560661,0.14972547288432703,eindeutige
der eindeutig+e,2.2918136845242474,-0.16279287254721275,-0.06905650501964125,-0.07532366521560661,0.14972547288432703,der eindeutig+e
eindeutig+e botschaft,2.3162731253642623,-0.1734088490083692,-0.07967248148079774,-0.08593964167676323,0.16229904598248468,eindeutig+e botschaft
botschaft mutig+en,2.3563043772215395,-0.19054381628727385,-0.0968074487597026,-0.10307460895566789,0.18199369128339538,botschaft mutig+en
Flötistin,2.385838314717141,-0.20299992369432052,-0.10926355616674906,-0.11553071636271436,0.19586552174121966,Flötistin
mutig+en flötist+in,2.385838314717141,-0.20299992369432052,-0.10926355616674906,-0.11553071636271436,0.19586552174121966,mutig+en flötist+in
flötist+in berliner,2.4335028094615048,-0.22278107125832627,-0.129044703730755,-0.13531186392672023,0.21716480140401923,flötist+in berliner
Performance,3.235459813838858,0.12606648649032845,-0.41388405399726125,-0.4201512141932266,0.19502094974952608,Performance
berliner performance,2.4928524727139543,-0.2468769926549677,-0.15314062512739607,-0.15940778532336142,0.24196861896562288,berliner performance
freemaria,2.6367520161885665,-0.3029972292968886,-0.20926086176931705,-0.21552802196528256,0.2953397450839364,freemaria
performance freemaria,2.6367520161885665,-0.3029972292968886,-0.20926086176931705,-0.21552802196528256,0.2953397450839364,performance freemaria
freemaria winter,3.46089486183298,-0.574976552691549,-0.4812401851639776,-0.48750734535994283,0.4895878339139495,freemaria winter
winter haft,2.6708495165150077,-0.31584595925938425,-0.22210959173181272,-0.22837675192777804,0.3067683899996671,winter haft
entlassenen,2.59362859625502,-0.28650726411177374,-0.19277089658420235,-0.19903805678016767,0.28025693850157735,entlassenen
haft entlass+en+en,2.59362859625502,-0.28650726411177374,-0.19277089658420235,-0.19903805678016767,0.28025693850157735,haft entlass+en+en
belarussischen,2.477807460373959,-0.2408234470546967,-0.14708707952712533,-0.1533542397230907,0.23585061158326137,belarussischen
entlass+en+en belarussisch+en,2.477807460373959,-0.2408234470546967,-0.14708707952712533,-0.1533542397230907,0.23585061158326137,entlass+en+en belarussisch+en
Oppositionelle,2.3942625721147492,-0.20652464684085425,-0.11278827931328292,-0.1190554395092483,0.19972524810256817,Oppositionelle
belarussisch+en oppositionell+e,2.3942625721147492,-0.20652464684085425,-0.11278827931328292,-0.1190554395092483,0.19972524810256817,belarussisch+en oppositionell+e
oppositionell+e maria,2.239705110040977,-0.13979357637102097,-0.04605720884344957,-0.0523243690394149,0.12145204172120887,oppositionell+e maria
Radialsystem,2.6251622448795375,-0.2985920681802095,-0.20485570065263803,-0.21112286084860352,0.2913569408176704,Radialsystem
kalesnikava radialsyst+em,2.289818689114014,-0.16192200584572988,-0.06818563831815852,-0.07445279851412394,0.1486809866395185,kalesnikava radialsyst+em
Bühnennebel,2.2666209527871795,-0.15173952189604237,-0.05800315436847087,-0.06427031456443624,0.1363182265428074,Bühnennebel
radialsyst+em bühne+n+nebel,2.2666209527871795,-0.15173952189604237,-0.05800315436847087,-0.06427031456443624,0.1363182265428074,radialsyst+em bühne+n+nebel
füllt,2.24883554083958,-0.14386191131646509,-0.05012554378889361,-0.056392703984858995,0.1265597556991808,füllt
bühne+n+nebel füll+t,2.24883554083958,-0.14386191131646509,-0.05012554378889361,-0.056392703984858995,0.1265597556991808,bühne+n+nebel füll+t
weitläufigen,2.2360305720752622,-0.13815159433621263,-0.044415226808641135,-0.050682387004606436,0.11937723303427614,weitläufigen
füll+t weitläufig+en,2.2360305720752622,-0.13815159433621263,-0.044415226808641135,-0.050682387004606436,0.11937723303427614,füll+t weitläufig+en
Konzertraum,2.2215253255069634,-0.1316434099855123,-0.03790704245794072,-0.044174202653906064,0.11107697190587557,Konzertraum
weitläufig+en konzert+raum,2.2215253255069634,-0.1316434099855123,-0.03790704245794072,-0.044174202653906064,0.11107697190587557,weitläufig+en konzert+raum
konzert+raum berliner,2.4335028094615048,-0.22278107125832627,-0.129044703730755,-0.13531186392672023,0.21716480140401923,konzert+raum berliner
berliner radialsystem,2.289818689114014,-0.16192200584572988,-0.06818563831815852,-0.07445279851412394,0.1486809866395185,berliner radialsystem
radialsystem besucher,2.1812544007286876,-0.11334949096608546,-0.01961312343851402,-0.025880283634479504,0.08707008283616363,radialsystem besucher
besucher dicht,2.175555460791368,-0.11073338268100316,-0.01699701515343166,-0.02326417534939719,0.08355280663191152,besucher dicht
gedrängt,2.1719696605012997,-0.10908379998595527,-0.015347432458383907,-0.021614592654349264,0.0813238636054349,gedrängt
dicht ge+dräng+t,2.1719696605012997,-0.10908379998595527,-0.015347432458383907,-0.021614592654349264,0.0813238636054349,dicht ge+dräng+t
ge+dräng+t boden,2.162622450914779,-0.10477094939472999,-0.011034581867158597,-0.01730174206312399,0.0754551603493562,ge+dräng+t boden
boden sitz+en,2.159578976805432,-0.10336265102490412,-0.009626283497332754,-0.015893443693298207,0.07352582232433576,boden sitz+en
dann dunkel,2.149817311109801,-0.09883223342592047,-0.005095865898348936,-0.011363026094314398,0.06727528443489436,dann dunkel
dunkel sodass,2.1464205046149987,-0.09725093958311852,-0.0035145720555470883,-0.009781732251512479,0.06507765903291393,dunkel sodass
sodass voll,2.140084591625662,-0.09429472352303085,-0.0005583559954593084,-0.006825516191424815,0.06094683530442586,sodass voll
sanften,2.135336414835799,-0.09207357209266341,0.0016627954349081964,-0.004604364761057304,0.057823791101765734,sanften
voll sanft+en,2.135336414835799,-0.09207357209266341,0.0016627954349081964,-0.004604364761057304,0.057823791101765734,voll sanft+en
sanft+en klang+e,2.132573523334816,-0.09077884379381602,0.002957523733755408,-0.0033096364622098246,0.055995618200512944,sanft+en klang+e
klang+e +4284,2.1280019004349167,-0.08863283101399473,0.00510353651357675,-0.001163623682388689,0.05295280181764955,klang+e +4284
wald+brand+e frühling,3.6242545476509784,-0.6210979916055756,-0.5273616240780042,1.1654421084657318,-0.7297921410274416,wald+brand+e frühling
bring+t wald+brand+gefahr,3.4681152349725686,-0.5770606529171717,-0.48332428538960026,1.1310211654044846,-0.6857548023390376,bring+t wald+brand+gefahr
wald+brand+gefahr rheinland-pfalz,3.056035772519248,-0.4505679433765311,-0.3568315758489596,1.0149261908454699,-0.559262092798397,wald+brand+gefahr rheinland-pfalz
thema wald+brand+e,2.8570395975087353,-0.3832353494471126,-0.28949898191954127,0.9400281595079135,-0.4919294988689787,thema wald+brand+e
der gefahr,3.2645274222804144,-0.516564378229908,-0.42282801070233644,0.4156360055715575,0.16840355920370811,der gefahr
gefahr wald+brand+e,2.4004684158078087,-0.20911325803680667,-0.11537689050923515,0.6823245125963554,-0.31780740745867275,gefahr wald+brand+e
wald+brand+e frühjahr,2.3566015863392655,-0.19066994191779496,-0.0969335743902235,0.6474841509835685,-0.29936409133966096,wald+brand+e frühjahr
frühjahr rheinland-pfalz,2.7978296591615184,-0.3622933613644322,-0.2685569938368609,0.9144263682960528,-0.47098751078629825,frühjahr rheinland-pfalz
rheinland-pfalz besonders,2.3014414346919994,-0.16698500384306916,-0.07324863631549776,0.5998680243894181,-0.27567915326493514,rheinland-pfalz besonders
unterschätzen,2.586364693687699,-0.2837026630545551,-0.18996629552698371,0.8064975136566491,-0.39239681247642116,unterschätzen
mensch+en unter+schätz+en,2.264934840840537,-0.15099535715384707,-0.05725898962627569,0.5657088333335958,-0.2596895065757131,mensch+en unter+schätz+en
unter+schätz+en dabei,2.252163350757114,-0.14534060998049517,-0.05160424245292379,0.5532083101555941,-0.2540347594023612,unter+schätz+en dabei
dabei risiko,2.2439266729478593,-0.1416766766605651,-0.047940309132993644,0.544986125385291,-0.25037082608243105,dabei risiko
risiko oft,2.233435805325321,-0.1369904861311807,-0.043254118603609254,0.5343257515179504,-0.24568463555304662,risiko oft
oft warm,2.2201972797088363,-0.1310454231431361,-0.03730905561556474,0.5205625367320601,-0.23973957256500225,oft warm
warm teil+te,2.2136485830402934,-0.1280914632477376,-0.0343550957201661,0.5136219166069661,-0.23678561266960366,warm teil+te
teil+te umwelt+ministerium,2.20754383046975,-0.12532987502477463,-0.031593507497203244,0.507070676555004,-0.23402402444664072,teil+te umwelt+ministerium
+1441,2.1955406202784067,-0.11987767892906562,-0.026141311401494227,0.4939550716886993,-0.22857182835093154,+1441
umwelt+ministerium +1441,2.1955406202784067,-0.11987767892906562,-0.026141311401494227,0.4939550716886993,-0.22857182835093154,umwelt+ministerium +1441
+1441 chars,2.1927862243425738,-0.1186223502377132,-0.024885982710141665,0.4909005404763581,-0.22731649965957915,+1441 chars
Crunchyroll,3.795594727982259,-0.6672904786085925,-0.573554111081021,1.1988051471364878,-0.7759846280304584,Crunchyroll
crunchyroll frühling,3.6242545476509784,-0.6210979916055756,-0.5273616240780042,1.1654421084657318,-0.7297921410274416,crunchyroll frühling
Anime-Streaming-Dienst,2.7897794657286417,-0.3594119146408589,-0.2656755471132875,0.9108090650802879,-0.46810606406272487,Anime-Streaming-Dienst
2026 anime-streaming-dienst,2.7897794657286417,-0.3594119146408589,-0.2656755471132875,0.9108090650802879,-0.46810606406272487,2026 anime-streaming-dienst
aktualisiert,3.3522675201656105,-0.5430863550273519,-0.4493499874997804,1.1025276226063825,-0.6517805044492178,aktualisiert
anime-streaming-dienst aktualisier+t,2.5358089484815336,-0.2639620644383065,-0.17022569691073483,0.7759741189993381,-0.37265621386017245,anime-streaming-dienst aktualisier+t
aktualisier+t programm,2.4467938672568392,-0.22822790842242258,-0.13449154089485116,0.7165584083545156,-0.3369220578442886,aktualisier+t programm
programm crunchyroll,2.7897794657286417,-0.3594119146408589,-0.2656755471132875,0.9108090650802879,-0.46810606406272487,programm crunchyroll
Line-up,2.6796847202459864,-0.31914851237665365,-0.2254121448490821,0.8576772278228908,-0.4278426617985196,Line-up
crunchyroll line-up,2.6796847202459864,-0.31914851237665365,-0.2254121448490821,0.8576772278228908,-0.4278426617985196,crunchyroll line-up
line-up für,2.6551850234481766,-0.3099637074202793,-0.21622733989270776,0.8448362543817679,-0.41865785684214535,line-up für
für frühjahr,2.6411459961599846,-0.3046622788966685,-0.2109259113690972,0.8372941309576352,-0.4133564283185346,für frühjahr
2026 bekenn+t,2.635842421350519,-0.3026522018695581,-0.2089158343419866,0.8344089982694346,-0.41134635129142394,2026 bekenn+t
ge+geb+en bzw.,2.675851255380609,-0.31771692250869965,-0.22398055498112815,0.8556943011050542,-0.42641107193056577,ge+geb+en bzw.
bzw. aktualisier+t,2.8709944456041985,-0.3881078329550785,-0.2943714654275071,0.9458169077051721,-0.49680198237694456,bzw. aktualisier+t
dieser streaming-dienst,2.775293678001738,-0.3542059379828187,-0.26046957045524716,0.9042135278150389,-0.46290008740468463,dieser streaming-dienst
bekanntermaßen,2.8978414413814653,-0.39741549575626095,-0.3036791282286895,0.9567055540204541,-0.506109645178127,bekanntermaßen
streaming-dienst bekanntermaßen,2.8978414413814653,-0.39741549575626095,-0.3036791282286895,0.9567055540204541,-0.506109645178127,streaming-dienst bekanntermaßen
Anime,3.080832841567548,-0.45864933001297375,-0.3649129624854022,1.0232305712302827,-0.5673434794348396,Anime
bekanntermaßen anim+e,3.080832841567548,-0.45864933001297375,-0.3649129624854022,1.0232305712302827,-0.5673434794348396,bekanntermaßen anim+e
spezialisiert,3.167604403128381,-0.48642495987852347,-0.39268859235095205,1.0507675609937206,-0.5951191093003894,spezialisiert
anim+e spezialisier+t,3.167604403128381,-0.48642495987852347,-0.39268859235095205,1.0507675609937206,-0.5951191093003894,anim+e spezialisier+t
Frühlingsprogramm,5.0190222298056835,-0.9466845062669036,-0.8529481387393322,1.3551113342744883,-1.0553786556887697,Frühlingsprogramm
titel frühling+s+programm,5.0190222298056835,-0.9466845062669036,-0.8529481387393322,1.3551113342744883,-1.0553786556887697,titel frühling+s+programm
Atelier,2.5953133706310094,-0.2871566351958771,-0.19342026766830558,0.8116832460974642,-0.3958507846177431,Atelier
Witch,2.5175146219176714,-0.2567215201774844,-0.16298515264991298,0.7643848623926278,-0.3654156695993504,Witch
atelier witch,2.5175146219176714,-0.2567215201774844,-0.16298515264991298,0.7643848623926278,-0.3654156695993504,atelier witch
witch hab+t,2.485672746273732,-0.24399271222982144,-0.15025634470225008,0.7434696079333246,-0.35268686165168756,witch hab+t
Daemons,2.4546819848729076,-0.23144658159924564,-0.13771021407167416,0.7221467654748632,-0.34014073102111164,Daemons
hab+t daemons,2.4546819848729076,-0.23144658159924564,-0.13771021407167416,0.7221467654748632,-0.34014073102111164,hab+t daemons
daemons the,2.4154598908092364,-0.21533906642524328,-0.12160269889767178,0.6936763518355131,-0.32403321584710915,daemons the
Shadow,2.403348741481871,-0.2103124402391765,-0.11657607271160507,0.6845266052353433,-0.3190065896610425,Shadow
the shadow,2.403348741481871,-0.2103124402391765,-0.11657607271160507,0.6845266052353433,-0.3190065896610425,the shadow
Realm,2.3842853902862364,-0.2023488192023605,-0.10861245167478899,0.669760862369058,-0.3110429686242264,Realm
shadow realm,2.3842853902862364,-0.2023488192023605,-0.10861245167478899,0.669760862369058,-0.3110429686242264,shadow realm
Dorohedor…,2.363018007102885,-0.19338898509054928,-0.09965261756297786,0.6527384430153528,-0.30208313451241525,Dorohedor…
realm dorohedor…,2.363018007102885,-0.19338898509054928,-0.09965261756297786,0.6527384430153528,-0.30208313451241525,realm dorohedor…
dorohedor… crunchyroll,2.3408642836782825,-0.18396957964869212,-0.09023321212112065,0.6343551486141054,-0.2926637290705582,dorohedor… crunchyroll
Atel…,2.5953133706310094,-0.2871566351958771,-0.19342026766830558,0.8116832460974642,-0.3958507846177431,Atel…
+3064,2.5423268415094853,-0.26652910749377184,-0.17279273996620031,0.7800309939163831,-0.3752232569156378,+3064
atel… +3064,2.5423268415094853,-0.26652910749377184,-0.17279273996620031,0.7800309939163831,-0.3752232569156378,atel… +3064
+3064 chars,2.5062581131838826,-0.2522402157215789,-0.15850384819400726,0.7571014783377888,-0.3609343651434448,+3064 chars
wetter+vorhersage abkühlung,2.752262572988541,-0.16941415987400643,-0.2521363261620116,0.8086868916120535,-0.4545668431114489,wetter+vorhersage abkühlung
abkühlung sonnig+em,3.9745779289833028,-0.3923504788614436,-0.6196315600267073,1.1473808252980162,-0.8220620769761449,abkühlung sonnig+em
sonnig+em frühling+s+tag,5.209953257901429,-0.66300280189366,-0.8902838830589237,1.3177755899548966,-1.0927144000083613,sonnig+em frühling+s+tag
frühling+s+tag hier,2.9300905982388015,-0.2320241761094478,-0.31474634239745286,0.8959474642733973,-0.5171768593468903,frühling+s+tag hier
sie abkühlung,2.752262572988541,-0.16941415987400643,-0.2521363261620116,0.8086868916120535,-0.4545668431114489,sie abkühlung
regen abkühlung,2.464812280539017,-0.05910648331314635,-0.14182864960115127,0.616057931767744,-0.34425916655058875,regen abkühlung
abkühlung temperatur+en,2.5690311690735657,-0.10051968347715254,-0.18324184976515742,0.69534373068416,-0.38567236671459504,abkühlung temperatur+en
grad angabe+n,2.3779140596532296,-0.02321449051448676,-0.10593665680249177,0.5388205670303317,-0.30836717375192924,grad angabe+n
samstag süd+westen,2.3293674455363558,-0.002587580775012197,-0.08530974706301722,0.49018896176945653,-0.2877402640124547,samstag süd+westen
süd+westen erreich+t,2.3226131333385895,0.0003162649437973255,-0.08240590134420768,0.4830652052356024,-0.2848364182936451,süd+westen erreich+t
+2424,2.3139089665504056,0.004070879642476393,-0.07865128664552845,0.4737473389307846,-0.281081803594966,+2424
+2424 chars,2.3104180073091305,0.005580703633801436,-0.07714146265420363,0.469965820923033,-0.2795719796036412,+2424 chars
Gips,2.271328415790796,0.35895165187384126,-0.060077864467612846,-0.06634502466357838,-0.2625083814170504,Gips
dichter gip+s,2.271328415790796,0.35895165187384126,-0.060077864467612846,-0.06634502466357838,-0.2625083814170504,dichter gip+s
gip+s goethe,2.279546692920119,0.3650495421132056,-0.06368960325047138,-0.06995676344643671,-0.26612012019990877,gip+s goethe
goethe welt,2.3179341659432513,0.39249499367468493,-0.08038934222772086,-0.0866565024236863,-0.28281985917715835,goethe welt
welt seh,2.3281701664466397,0.3995381698222783,-0.08479562169642517,-0.0910627818923905,-0.28722613864586255,welt seh
seh dieser+e,2.3369946149424057,0.4055214700591902,-0.08857875023912445,-0.09484591043508984,-0.291009267188562,seh dieser+e
dieser+e stirn,2.351455898663022,0.4151541240210412,-0.09474766661761894,-0.10101482681358442,-0.2971781835670565,dieser+e stirn
Romantikmuseum,2.414576432802266,0.45485383137552216,-0.12123688052379998,-0.1275040407197654,-0.3236673974732375,Romantikmuseum
deutsch+e romantik+museum,2.414576432802266,0.45485383137552216,-0.12123688052379998,-0.1275040407197654,-0.3236673974732375,deutsch+e romantik+museum
romantik+museum zeig+t,2.4879845844707935,0.4967456742196855,-0.15118597785138785,-0.1574531380473531,-0.35361649480082535,romantik+museum zeig+t
warum dichter,2.591499435139143,0.5492460657723409,-0.19194963962674427,-0.19821679982270957,-0.3943801565761817,warum dichter
Bildhauer,2.7740347547915967,0.6270303773036419,-0.26001584952415274,-0.2662830097201181,-0.46244636647359005,Bildhauer
dichter bild+hauer,2.7740347547915967,0.6270303773036419,-0.26001584952415274,-0.2662830097201181,-0.46244636647359005,dichter bild+hauer
bild+hauer sommer,3.5490355038005363,0.8356774137339432,-0.5063888764487946,-0.5126560366447598,-0.7088193933982319,bild+hauer sommer
1829,3.8435690721373437,0.8860414069045673,-0.5861143797472803,-0.5923815399432457,-0.7885448966967179,1829
sommer 1829,3.8435690721373437,0.8860414069045673,-0.5861143797472803,-0.5923815399432457,-0.7885448966967179,sommer 1829
1829 goethe,2.7138760650760796,0.6031968392634578,-0.23809089427392569,-0.24435805446989106,-0.4405214112233632,1829 goethe
fasziniert,2.6135019639999153,0.5595420821981212,-0.20040406959911397,-0.20667122979507932,-0.40283458654855153,fasziniert
goethe faszinier+t,2.6135019639999153,0.5595420821981212,-0.20040406959911397,-0.20667122979507932,-0.40283458654855153,goethe faszinier+t
faszinier+t blick,2.3859612644070354,0.4373110671329292,-0.10931508795800847,-0.11558224815397379,-0.3117456049074459,faszinier+t blick
blick pole+n,2.356644909487365,0.4185594411344461,-0.09695195796007892,-0.10321911815604427,-0.2993824749095163,blick pole+n
pole+n franzose+n,2.3325070400763104,0.40248886095971537,-0.08665667093421937,-0.09292383113018471,-0.2890871878836569,pole+n franzose+n
franzose+n berühmt+en,2.298019752295806,0.3784655667465743,-0.07176077376451094,-0.07802793396047637,-0.27419129071394854,franzose+n berühmt+en
berühmt+en mann,2.2824260760736554,0.36716691897675563,-0.06495194464604763,-0.07121910484201288,-0.26738246159548495,berühmt+en mann
ausfiel,2.671145761316798,0.20158581843260556,-0.22222050339934024,-0.2284876635953057,0.03180411416808158,ausfiel
mann aus+fall,2.2753615554432693,0.3619543576408746,-0.06185196419107133,-0.06811912438703661,-0.2642824811405087,mann aus+fall
wenn berühmt,2.2531499185806796,0.3451691068833868,-0.0520421999401641,-0.05830936013612946,-0.25447271688960166,wenn berühmt
berühmt sorg+t,2.2487888168536587,0.3418006853376218,-0.05010476660422598,-0.05637192680019131,-0.2525352835536634,berühmt sorg+t
sorg+t bleib+t,2.279546692920119,0.3650495421132056,-0.06368960325047138,-0.06995676344643671,-0.26612012019990877,sorg+t bleib+t
goethe smartphon+e,2.3676508802895975,0.42569504727277857,-0.10161127278831478,-0.1078784329842802,-0.3040417897377524,goethe smartphon+e
smartphon+e instagram,2.418563151626621,0.4572410983994949,-0.12288662378443518,-0.12915378398040037,-0.3253171407338726,smartphon+e instagram
instagram inszenier+en,2.4650611533431706,0.48411715356303786,-0.14192961479131402,-0.14819677498727934,-0.3443601317407514,instagram inszenier+en
inszenier+en könn+e,2.544951642601368,0.5265052822558487,-0.173824647825381,-0.1800918080213464,-0.3762551647748184,inszenier+en könn+e
interessierte,2.6254059721994656,0.5649974683954687,-0.20494853910745908,-0.21121569930342443,-0.40737905605689645,interessierte
könn+e interessier+te,2.6254059721994656,0.5649974683954687,-0.20494853910745908,-0.21121569930342443,-0.40737905605689645,könn+e interessier+te
interessier+te sommer,3.5490355038005363,0.8356774137339432,-0.5063888764487946,-0.5126560366447598,-0.7088193933982319,interessier+te sommer
1829 daher,2.7976002701892044,0.6359402222845838,-0.2684750022918539,-0.27474216248781924,-0.47090551924129137,1829 daher
brennend,2.680547236795705,0.5892715371715109,-0.22573396545836755,-0.23200112565433287,-0.428164482407805,brennend
daher brenn+end,2.680547236795705,0.5892715371715109,-0.22573396545836755,-0.23200112565433287,-0.428164482407805,daher brenn+end
brenn+end dafür,2.5715831800679845,0.5396798570777481,-0.18423473156127823,-0.1905018917572435,-0.3866652485107157,brenn+end dafür
+3923,2.454651868321183,0.4782507773079582,-0.13769794497259652,-0.143965105168562,-0.34012846192203405,+3923
dafür +3923,2.454651868321183,0.4782507773079582,-0.13769794497259652,-0.143965105168562,-0.34012846192203405,dafür +3923
+3923 chars,2.4268545170505615,0.4621628670004444,-0.12630898036280516,-0.1325761405587706,-0.32873949731224283,+3923 chars
Unsichtbar,3.720814493008503,0.04354520524669997,-0.5536555929984321,0.9209591861658016,-0.7560861099478696,Unsichtbar
un+sicht+bar un+verzicht+bar,4.025192178685454,0.06072784451537493,-0.6322856549338691,0.9575533926671984,-0.8347161718833066,un+sicht+bar un+verzicht+bar
un+verzicht+bar warum,4.5438727379676,0.08779506017406552,-0.7534926733633182,1.0044041665409504,-0.9559231903127555,un+verzicht+bar warum
Ahorn-Blüte,5.374594024365692,0.12299490731918647,-0.9213960397565001,1.055755534497241,-1.1238265567059376,Ahorn-Blüte
warum ahorn+-+blüte,5.374594024365692,0.12299490731918647,-0.9213960397565001,1.055755534497241,-1.1238265567059376,warum ahorn+-+blüte
ahorn+-+blüte wichtig,5.065402686516446,0.10296323468320617,-0.8621466372407748,1.043713924882401,-1.0645771541902123,ahorn+-+blüte wichtig
wichtig premium,4.375563409713433,0.054197717675726925,-0.7157482898272008,1.0053255486965615,-0.9181788067766383,wichtig premium
premium biene+n,4.159133085050852,0.027993840963633092,-0.6650196584856113,0.9941136396718806,-0.8674501754350488,premium biene+n
biene+n insekt+en,4.011203551650487,-0.002757564446459507,-0.6288043328008113,0.9915111061972349,-0.8312348497502489,biene+n insekt+en
insekt+en lieb+en,3.955084364608833,-0.03046134507919876,-0.6147149310654066,0.9984498703969296,-0.817145448014844,insekt+en lieb+en
lieb+en nektar,3.9846790437080175,-0.08546581868897149,-0.6221697668423442,1.0298655310817106,-0.8246002837917816,lieb+en nektar
nektar poll+en,8.184966090832967,-0.5173754070829881,-1.3420120669177769,1.3936051799309113,-1.5444425838672142,nektar poll+en
poll+en genau+er,3.878715904060102,-0.09339991993577847,-0.5952171452423708,1.019128305551714,-0.7976476621918083,poll+en genau+er
Betrachtung,3.8320828523347217,-0.058839472785619,-0.5831214799937273,0.9953451769414813,-0.7855519969431647,Betrachtung
genau+er betrachtung,3.8320828523347217,-0.058839472785619,-0.5831214799937273,0.9953451769414813,-0.7855519969431647,genau+er betrachtung
betrachtung mensch,4.0008786205805675,0.021704660980796976,-0.6262269910902764,0.9766611023559647,-0.8286575080397139,betrachtung mensch
mensch anblick,4.202346092706387,0.04855862685755543,-0.6753559617814708,0.9879903641221189,-0.8777864787309084,mensch anblick
faszinierenden,4.626641614053642,0.0840580302160068,-0.7715442505118872,1.0150290677566598,-0.9739747674613246,faszinierenden
anblick faszinier+end+en,4.626641614053642,0.0840580302160068,-0.7715442505118872,1.0150290677566598,-0.9739747674613246,anblick faszinier+end+en
faszinier+end+en blüte+n,6.906885468721305,0.1698344831812915,-1.1722318070014461,1.1114886237065167,-1.374662323950884,faszinier+end+en blüte+n
blüte+n baum+e,4.6374209054326245,0.09694724456989447,-0.773871371301693,1.0086433154927301,-0.9763018882511305,blüte+n baum+e
baum+e verfall+en,4.34536263566776,0.0825524702727993,-0.7088222146335078,0.9855347747300831,-0.9112527315829454,baum+e verfall+en
Ahorn,3.6099790273952594,0.041065223107284506,-0.5234149616880164,0.9029049383769858,-0.7258454786374536,Ahorn
tag+e ahorn,3.6099790273952594,0.041065223107284506,-0.5234149616880164,0.9029049383769858,-0.7258454786374536,tag+e ahorn
vorbeikommt,3.547284232442964,0.03736196969095998,-0.5058953047219792,0.8934169647749123,-0.7083258216714167,vorbeikommt
ahorn vorbei+komm+t,3.547284232442964,0.03736196969095998,-0.5058953047219792,0.8934169647749123,-0.7083258216714167,ahorn vorbei+komm+t
vorbei+komm+t kurz,3.3843125271792793,0.0278584596846943,-0.4588637907928774,0.866101709070734,-0.6612943077423148,vorbei+komm+t kurz
kurz steh+en,3.3515171406704765,0.025985056617555582,-0.4491261200767555,0.8600836087491291,-0.6515566370261929,kurz steh+en
steh+en bleib+en,3.3095196676671845,0.02361383817344381,-0.43651606229619705,0.8520920293446395,-0.6389465792456347,steh+en bleib+en
bleib+en ohr+en,3.227239639993398,0.01907948181713867,-0.41134017017993457,0.8354346313141008,-0.6137706871293721,bleib+en ohr+en
spitzen,3.2003398788204507,0.017634969609065302,-0.40297001524286574,0.8296795468195002,-0.6054005321923032,spitzen
ohr+en spitz+en,3.2003398788204507,0.017634969609065302,-0.40297001524286574,0.8296795468195002,-0.6054005321923032,ohr+en spitz+en
Bienenstöcke,3.1224378082359294,0.013578407475042248,-0.37832704446680554,0.8120696197306316,-0.580757561416243,Bienenstöcke
genug biene+n+stock+e,3.1224378082359294,0.013578407475042248,-0.37832704446680554,0.8120696197306316,-0.580757561416243,genug biene+n+stock+e
biene+n+stock+e gegend,3.058382418952509,0.010406414671818551,-0.3575991538833668,0.7964456692585963,-0.5600296708328042,biene+n+stock+e gegend
gegend darin,3.0145247839567917,0.008332826521865204,-0.3431551994407169,0.785093616490277,-0.5455857163901544,gegend darin
darin summ+en,2.999457529858364,0.007640525400900086,-0.3381444478829488,0.781062777870041,-0.5405749648323864,darin summ+en
brummen,2.9735215892449665,0.006474262896580035,-0.3294599696339028,0.7739604384122253,-0.5318904865833401,brummen
